student_id,district_id,district_name,school_id,school_name,current_grade_level,gender,ethnicity,ell,iep,gifted_flag,homeless_flag,disability,economic_disadvantage,ela_state_score_two_years_ago,ela_state_score_one_year_ago,ela_state_score_current_year,math_state_score_two_years_ago,math_state_score_one_year_ago,math_state_score_current_year,performance_level_two_years_ago,performance_level_prior_year,performance_level_current_year
7963412768,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,True,Asian,False,True,True,False,False,False,675,684,693,697,707,715,proficient,proficient,proficient
9946112385,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,False,Pacific Islander,True,True,True,True,False,True,720,728,736,619,629,638,basic,proficient,proficient
9920741626,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,False,Other,True,True,True,True,True,True,707,722,739,698,704,710,proficient,proficient,proficient
9038498152,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,True,Pacific Islander,False,True,True,False,False,False,671,690,705,647,653,658,basic,basic,proficient
2493934117,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Native American,True,False,True,True,False,False,733,747,761,677,683,690,proficient,proficient,advanced
6039326705,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,0,False,Asian,True,False,True,True,True,False,688,708,726,747,757,765,proficient,advanced,advanced
8562549112,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,-1,False,White,False,False,True,True,True,False,687,695,700,635,647,661,basic,basic,proficient
8514463524,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,2,False,Asian,True,True,False,False,False,True,676,685,694,618,629,638,basic,basic,basic
6771534423,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,False,Black,False,True,True,True,True,True,648,671,695,619,626,634,basic,basic,basic
8706116079,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,False,Black,True,False,True,True,True,False,675,696,714,614,625,636,basic,basic,proficient
5407769185,4603381,Ware Ltd School District,205193,Chandler Inc High School,3,True,Native American,True,False,True,False,True,False,616,638,659,631,633,636,basic,basic,basic
9990493064,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,9,True,Other,False,True,True,False,True,True,643,667,690,663,672,682,basic,basic,proficient
4984043070,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,1,False,Other,False,True,False,True,True,True,633,652,669,715,722,730,basic,proficient,proficient
6302906461,5000332,Frederick-Zamora School District,164948,Flores PLC High School,-1,False,Pacific Islander,False,True,True,True,False,False,646,659,676,639,645,651,basic,basic,basic
8308100531,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,10,False,Black,False,True,True,True,False,False,628,634,639,686,692,697,basic,basic,basic
6698330980,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,12,False,Native American,True,False,True,False,False,True,633,637,641,725,751,771,proficient,proficient,proficient
1696035469,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,True,Asian,True,False,True,True,False,True,727,743,761,622,638,659,basic,proficient,proficient
3056264726,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,False,Asian,True,False,True,True,True,False,739,751,763,604,630,650,basic,proficient,proficient
8151066652,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,5,True,White,True,True,False,True,False,False,601,610,619,617,624,633,basic,basic,basic
7537247803,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,2,True,Hispanic,True,False,True,True,True,True,629,639,649,719,730,739,basic,proficient,proficient
2230710396,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,0,True,White,True,False,True,True,False,False,716,720,725,672,689,707,proficient,proficient,proficient
8601238884,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,True,Native American,False,True,True,True,False,False,737,750,763,600,613,630,basic,proficient,proficient
9078419448,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,2,False,Black,False,False,True,True,True,True,699,718,732,725,728,732,proficient,proficient,advanced
8010034668,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,6,False,Other,False,True,True,True,True,False,614,640,664,713,735,756,basic,proficient,proficient
5667164734,5000332,Frederick-Zamora School District,164948,Flores PLC High School,3,False,Black,True,True,False,True,False,True,643,661,686,704,707,709,basic,proficient,proficient
2122992556,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,9,False,Native American,True,True,True,False,False,True,708,716,725,678,701,726,proficient,proficient,advanced
4392855686,4603381,Ware Ltd School District,205193,Chandler Inc High School,10,False,White,False,False,True,False,True,True,646,652,657,607,630,653,basic,basic,basic
2090758198,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,9,False,White,False,False,True,False,True,True,748,769,783,659,672,684,proficient,proficient,advanced
6042912503,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,11,True,Hispanic,False,True,False,True,True,False,605,612,619,651,665,675,basic,basic,basic
1029764368,5000332,Frederick-Zamora School District,164948,Flores PLC High School,7,True,Native American,True,False,False,False,True,False,630,639,647,606,611,616,basic,basic,basic
7838760001,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,True,White,False,False,True,True,True,False,722,740,762,691,704,722,proficient,proficient,advanced
5576782538,5000332,Frederick-Zamora School District,164948,Flores PLC High School,5,False,Black,True,False,True,False,True,True,715,730,745,738,754,769,advanced,advanced,advanced
2248956021,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,10,False,Native American,True,True,True,True,False,True,724,740,752,676,695,716,proficient,proficient,advanced
5155104143,4603381,Ware Ltd School District,205193,Chandler Inc High School,8,True,Pacific Islander,False,False,False,True,True,True,606,616,624,750,755,759,proficient,proficient,proficient
9983502031,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,4,False,Other,True,False,False,False,False,False,671,676,681,609,618,627,basic,basic,basic
2149394192,4603381,Ware Ltd School District,205193,Chandler Inc High School,6,False,Pacific Islander,True,True,False,False,False,True,631,634,638,673,685,699,basic,basic,basic
5594991810,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,8,True,White,True,True,True,True,False,True,750,758,764,622,626,630,proficient,proficient,proficient
5776828402,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,10,False,Other,False,True,True,True,True,True,722,739,760,711,714,717,proficient,advanced,advanced
9394369776,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,3,True,Asian,False,True,True,False,False,True,733,742,754,701,720,739,proficient,advanced,advanced
9775372005,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,False,Other,True,True,True,False,True,True,676,695,714,656,675,690,basic,proficient,proficient
2973104705,5000332,Frederick-Zamora School District,164948,Flores PLC High School,4,False,Asian,True,False,False,True,False,True,674,686,698,750,765,778,proficient,advanced,advanced
2902024518,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,4,False,Pacific Islander,False,True,True,True,False,True,733,748,764,629,637,646,proficient,proficient,proficient
4705133472,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,7,False,Native American,True,False,True,False,False,False,748,751,755,669,671,673,proficient,proficient,proficient
4679454120,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,11,True,Asian,True,True,False,True,False,False,634,644,654,666,681,703,basic,basic,proficient
9610490076,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,5,True,Other,False,False,True,True,True,True,605,632,652,745,767,787,proficient,proficient,proficient
4641161571,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,False,Pacific Islander,True,False,True,False,True,False,693,711,734,684,709,731,proficient,proficient,advanced
5766565472,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,8,False,Asian,False,False,True,True,True,True,719,725,731,643,645,647,proficient,proficient,proficient
4118524912,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,False,Pacific Islander,True,False,True,False,True,True,659,670,680,724,732,742,proficient,proficient,proficient
3536009725,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,5,False,Asian,True,True,False,True,True,True,665,687,709,676,698,723,basic,proficient,proficient
2930627546,4603381,Ware Ltd School District,205193,Chandler Inc High School,-1,False,Native American,True,False,True,False,True,True,748,764,779,713,728,743,advanced,advanced,advanced
1888971909,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,0,False,White,False,True,False,True,True,False,704,729,747,643,645,648,basic,proficient,proficient
8600224326,5000332,Frederick-Zamora School District,164948,Flores PLC High School,1,True,Hispanic,False,False,False,False,False,False,691,699,705,678,686,693,proficient,proficient,proficient
9450249662,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,False,Pacific Islander,False,True,True,True,True,True,728,745,762,676,694,716,proficient,proficient,advanced
8108340946,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,-1,False,Pacific Islander,True,True,False,False,True,True,720,741,762,621,624,627,basic,proficient,proficient
7203044101,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,1,False,Native American,True,True,True,True,False,False,714,723,731,731,743,755,proficient,advanced,advanced
8682070110,4603381,Ware Ltd School District,205193,Chandler Inc High School,5,True,Asian,True,True,True,False,True,True,698,712,729,636,650,670,basic,proficient,proficient
2042640182,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,10,True,Asian,False,True,True,False,True,False,690,701,716,677,679,681,proficient,proficient,proficient
5583000970,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,12,True,Black,True,True,False,True,False,True,642,669,697,609,626,642,basic,basic,basic
2494212892,5000332,Frederick-Zamora School District,164948,Flores PLC High School,8,False,Pacific Islander,False,True,True,False,True,False,628,633,639,721,732,745,basic,proficient,proficient
1395947961,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,3,True,Asian,False,True,True,True,True,False,688,707,725,674,697,719,proficient,proficient,proficient
2807170715,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,1,True,Asian,True,False,False,True,False,True,715,737,753,600,613,628,basic,proficient,proficient
5065919866,5000332,Frederick-Zamora School District,254717,Vega-Mooney High School,12,True,Hispanic,True,True,True,True,False,False,731,741,750,742,746,750,advanced,advanced,advanced
5939023158,4603381,Ware Ltd School District,205193,Chandler Inc High School,11,True,Pacific Islander,True,True,False,False,True,True,636,655,673,699,725,749,basic,proficient,proficient
1084169763,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,2,False,Hispanic,False,False,True,True,True,True,740,757,773,728,742,761,advanced,advanced,advanced
4836173605,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,8,True,Pacific Islander,True,False,True,False,True,True,660,666,672,739,746,752,proficient,proficient,proficient
7710805952,4603381,Ware Ltd School District,532820,Kennedy-Gibbs High School,9,False,Hispanic,False,False,False,True,True,False,653,660,665,641,657,674,basic,basic,basic
2588362069,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,5,True,Black,True,True,False,True,True,False,695,698,701,702,708,714,proficient,proficient,proficient
9737027853,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,Pacific Islander,False,True,True,True,False,False,748,757,764,649,653,657,proficient,proficient,proficient
6984134722,4603381,Ware Ltd School District,834022,Rodriguez-Palmer High School,11,True,Pacific Islander,False,False,True,True,True,False,648,660,669,731,750,768,proficient,proficient,proficient
9306438213,4603381,Ware Ltd School District,205193,Chandler Inc High School,12,False,Asian,True,False,True,False,False,False,641,652,662,690,705,723,basic,proficient,proficient
7314127059,4603381,Ware Ltd School District,206941,Johnson-Bowen High School,2,False,Black,True,False,False,False,True,False,625,630,634,719,738,757,basic,proficient,proficient
